25.534,30.052,24.172,2.7759,6.4828,3.7931,0.2931,2.0172,0,21.734,0.73418,0.4557,0.78481,0.89873,0.31646,0.13924,0.025316,0
15.322,31.254,19.254,1.5085,5.0847,4.1186,0.38983,1.7627,0,12.304,0.69643,0.42857,0.25,0.42857,0.125,0.053571,0,0
12.289,25.171,16.158,1.3158,4.1579,3.1447,0.36842,1.1842,0,16.949,0.44068,0.47458,0.37288,0.71186,0.16949,0.016949,0.016949,0
8.3684,16.421,9.8947,1.5,4.2368,4.3947,0.65789,1.4474,0,19.333,0.5641,0.51282,1.6923,0.79487,0.46154,0.025641,0.025641,0
10.048,34.048,19.524,1.9762,5.0238,6.5238,0.7381,1.4048,0,23.429,0.85714,0.61905,1.0952,0.52381,0.095238,0,0.047619,0
6.75,27.85,19.6,1.7,2.6,4,0.7,1.75,0,29.048,0.90476,0.90476,1.5714,0.57143,0.14286,0,0,0
6.5238,28.976,18.952,2.6905,3.6429,5.2381,0.5,0.78571,0,22.381,1.0476,0.2381,0.47619,0.19048,0,0.047619,0,0
4.8571,51.857,14.857,2.0476,2.9524,4.4762,0.52381,1,0,32.048,0.57143,0.52381,1.0952,0.2381,0.14286,0,0,0
3.0952,25.762,14.143,3.1905,3.5238,3.9524,0.61905,0.66667,0,20.524,0.57143,0.2381,0.33333,0.28571,0.047619,0,0.095238,0
4.4,17.2,18.9,1.3,2.15,4.15,0.5,0.65,0,16.095,0.28571,0.19048,0.61905,0.33333,0,0,0,0
4.0476,16.714,13.048,1.1905,5.0476,8.1429,1.1905,0.57143,0,13.1,0.35,0.2,0.3,0.5,0.05,0,0,0
4.1429,13.762,18.714,1.619,2.1429,3.3333,0.85714,0.47619,0,14.905,0.57143,0.2381,0.38095,0.7619,0.047619,0,0,0
4.5238,12.524,12.81,1.4286,3.2857,7.3333,0.7619,0.33333,0,9,0.33333,0.19048,0.47619,0.2381,0,0,0,0
2.6667,9.4286,10.81,0.80952,1.6667,2.2857,0.28571,0.61905,0,10.905,0.38095,0.52381,0.57143,0.52381,0,0,0,0
3.4286,9.4286,4.5714,0.80952,1.9524,6.1429,1.2381,0.90476,0,8.9524,0.28571,0.19048,0.28571,0.38095,0.095238,0,0,0
2.9048,9.5238,10.667,0.42857,1.5238,3.5238,0.14286,0.38095,0,9.35,0.5,0.1,0.2,0.3,0.05,0.05,0,0
