2.6781e-17,0.0058556,0.0023781,0.0038696,0.0050274,0.0014154,0.0019416,0.0014816,0
1.8382e-17,0.0061688,0.0024023,0.0034193,0.0050525,0.0020727,0.0031007,0.0020229,0
6.1051e-18,0.004299,0.0022689,0.0036591,0.0047815,0.0026226,0.0023462,0.0015511,0
3.2813e-19,0.0069111,0.0022807,0.0040611,0.0055192,0.0056824,0.0032682,0.0022548,0
6.4723e-18,0.0096216,0.0028115,0.0051716,0.00501,0.0046388,0.0026347,0.0020478,0
7.5642e-18,0.0060496,0.0035722,0.0051366,0.0059857,0.002085,0.0027717,0.002208,0
1.6801e-16,0.0080884,0.0026685,0.0058785,0.0059035,0.0010086,0.0025138,0.0017462,0
4.1158e-18,0.0059928,0.002845,0.0048291,0.003286,0.001008,0.0019196,0.0016095,0
6.0339e-18,0.0090832,0.0033854,0.0048418,0.0037063,0.0010608,0.0021017,0.0018725,0
8.9496e-18,0.0055327,0.0028166,0.0046801,0.0037095,0.0010168,0.0021068,0.0016896,0
6.447e-18,0.0096091,0.0032157,0.0050881,0.0058536,0.0015692,0.0028498,0.0022148,0
8.9496e-18,0.0060023,0.0031223,0.0041972,0.0039911,0.0016787,0.0027375,0.0022835,0
6.994e-19,0.0046753,0.0037464,0.0049647,0.0046367,0.0014509,0.002024,0.001889,0
1.0811e-18,0.0061378,0.0025617,0.0065189,0.004175,0.0015835,0.0017614,0.0014607,0
4.6564e-18,0.0047372,0.0031206,0.0051286,0.0045027,0.0017375,0.0021689,0.0018586,0
2.9e-17,0.0054445,0.0032053,0.0040444,0.0037867,0.0012765,0.0014902,0.0012648,0
2.1299e-18,0.0062116,0.0031182,0.0053684,0.0038337,0.0013291,0.0014315,0.0010769,0
3.3618e-18,0.0047611,0.002523,0.0042221,0.0022658,0.001167,0.0017323,0.0018209,0
9.0995e-18,0.009406,0.0079132,0.015559,0.010243,0.0032055,0.0012627,0.0012543,0
5.4211e-18,0.015419,0.0058309,0.018558,0.0072517,0.0031466,0.0021344,0.0023349,0
9.0995e-18,0.024407,0.0054195,0.0085018,0.0053751,0.002826,0.00085288,0.00071985,0
3.6204e-17,0.0098439,0.0085513,0.018728,0.0096144,0.0029934,0.0012201,0.0016004,0
3.6204e-17,0.024417,0.0067374,0.023648,0.0066245,0.00152,0.0010906,0.0009495,0
6.0345e-18,0.0052565,0.0057863,0.012487,0.00382,0.0015764,0.0012636,0.0010667,0
2.0147e-18,0.0052442,0.005204,0.045385,0.0064587,0.0019164,0.00088544,0.00021182,0
3.6204e-17,0.0075884,0.0048664,0.0065891,0.0053494,0.0012272,0.00064008,0.0004803,0
6.6667e-18,0.004451,0.0032903,0.0095594,0.0018577,0.0013493,0.00021093,0.00034523,0
3.6204e-17,0.0024922,0.0039807,0.0095642,0.0018445,0.0010813,0.00044529,0.00054747,0
4.0772e-17,0.0030074,0.0036048,0.0029817,0.0027145,0.00084951,0.00036057,0.00010624,0
3.6204e-17,0.0032955,0.0018574,0.0068196,0.0036192,0.0006415,0.00028006,0.00031681,0
4.0173e-17,0.0036227,0.0013893,0.0011066,0.0020575,0.00013903,0,0,0
1.034e-17,0.0022333,0.00014661,0.0011897,0.0004901,0.00014594,0,0,0
