8.8242e-18,0.33299,0.43371,0.3744,0.11518,0.40146,0.061523,0.015225,0
3.7137e-17,0.40973,0.44214,0.40566,0.53047,0.36382,0.063739,0.01902,0
6.447e-18,0.42455,0.54145,0.50242,0.53504,0.36648,0.12602,0.040597,0
7.7162e-18,0.23022,0.62528,0.64234,0.17899,0.58868,0.11727,0.02564,0
8.8242e-18,0.12307,0.48493,0.30272,0.29238,0.081783,0.062407,0.015061,0
6.447e-18,0.37852,0.074044,0.09728,0.36918,0.065122,0.06208,0.014975,0
6.6425e-18,0.10839,0.30234,0.23577,0.10388,0.065227,0.040224,0.017862,0
2.0005e-17,0.36458,0.374,0.2752,0.34583,0.28066,0.056809,0.012531,0
2.5734e-17,0.354,0.3121,0.2531,0.11606,0.19403,0.044338,0.011171,0
4.8527e-18,0.07307,0.41329,0.33187,0.41639,0.07843,0.13176,0.010825,0
3.5001e-19,0.47454,0.38003,0.37801,0.39426,0.28324,0.13908,0.02024,0
6.3644e-18,0.48218,0.41825,0.32603,0.4039,0.28583,0.064324,0.015766,0
8.037e-18,0.30068,0.10665,0.28189,0.13442,0.27747,0.071895,0.014136,0
1.7352e-16,0.38081,0.3204,0.26781,0.33286,0.2939,0.04473,0.0088925,0
4.4805e-18,0.13441,0.25769,0.081935,0.26636,0.23357,0.043694,0.0096374,0
6.3356e-18,0.35488,0.27559,0.2243,0.21575,0.26815,0.059502,0.012109,0
9.1706e-18,0.30922,0.28115,0.22034,0.07316,0.24002,0.039465,0.016502,0
6.447e-18,0.36313,0.25572,0.24175,0.25181,0.2098,0.065845,0.016095,0
9.1706e-18,0.31602,0.095657,0.10709,0.10572,0.24855,0.10583,0.012967,0
7.7175e-19,0.055705,0.092103,0.24735,0.25995,0.23721,0.026906,0.020972,0
8.1774e-19,0.35761,0.31368,0.29122,0.25722,0.2195,0.11526,0.0085088,0
6.7351e-18,0.28378,0.24709,0.10546,0.092665,0.21095,0.036295,0.011403,0
2.9508e-17,0.10617,0.26464,0.059732,0.20713,0.046244,0.033565,0.0048664,0
1.9199e-18,0.31598,0.21514,0.20619,0.22249,0.1697,0.049463,0.0045504,0
3.8287e-18,0.27005,0.17677,0.17774,0.14873,0.13958,0.11969,0.007873,0
4.8827e-18,0.40805,0.39047,0.39386,0.39346,0.24014,0.10575,0.0085169,0
6.2771e-18,0.55887,0.29208,0.38956,0.22477,0.18351,0.15578,0.012949,0
4.8827e-18,0.59354,0.28361,0.2647,0.21617,0.23143,0.11038,0.0036899,0
3.9825e-17,0.42881,0.31487,0.28577,0.21611,0.18861,0.11298,0.0047122,0
3.9825e-17,0.54946,0.28907,0.30881,0.1824,0.14864,0.11386,0.0019122,0
6.3362e-18,0.32694,0.21738,0.19777,0.18796,0.14366,0.11385,0.0025595,0
1.9188e-18,0.29844,0.22418,0.45337,0.21171,0.11687,0.011665,0.00035957,0
3.9825e-17,0.30887,0.22561,0.15627,0.17942,0.13808,0.092902,0.00067725,0
6.6667e-18,0.35238,0.18817,0.19007,0.15556,0.026094,0.10196,0.00049247,0
3.9825e-17,0.21025,0.189,0.18638,0.12189,0.089911,0.01222,0.001034,0
4.9356e-17,0.21646,0.17175,0.041185,0.04031,0.097038,0.010461,0.00015475,0
3.9825e-17,0.04578,0.15194,0.062734,0.045961,0.099138,0.0085766,0.00055252,0
2.0087e-18,0.21136,0.31452,0.21222,0.19738,0.18719,0,0,0
3.4465e-18,0.16539,0.21179,0.26578,0.20411,0.16001,0,0,0
